"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","comprehension_boxes","comprehension_your_boxes","comprehension_winning_boxes","comprehension_fc","comprehension_lc","comprehension_ps","comprehension_cc","pre1","pre2","pre3","pre_fc","pre_lc","pre_ps","pre_cc","c_selection1","c_selection2","c_selection3","post1","post2","post3","post_fc","post_lc","post_ps","post_cc","likelihood","confidence1","confidence2","why","why_fc","why_lc","why_ps","why_cc","age","gender","education","winning_box","outcome","order","pre","choice","choice_text","box","box_image","box_text","p_selected","winning_box_text","IPAddress_coded","workerId_coded","excluded","excluded_reason","p_highest","p_lowest","p_second_highest","uniform","choice_tertiary"
"2019-09-25 11:16:10","2019-09-25 11:18:28","0","100","137","1","2019-09-25 11:18:28","R_2V4nlEFx594HfsL","","","","","anonymous","EN","3","1","1","2.585","6.361","8.298","3",33,33,34,"6.583","13.827","16.823","4","Off","On","Off",NA,NA,NA,"","","","","3","3","3","As far as I know its an equal chance all around to win, and that seems the most even odds.","6.814","6.814","35.319","1","27","0","2","3","$0.00","123",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",564,530,0,"NA",34,33,33,1,0
"2019-09-25 11:13:49","2019-09-25 11:20:00","0","100","370","1","2019-09-25 11:20:00","R_tXHCbouhVF0MFzz","","","","","anonymous","EN","3","1","1","4.999","12.597","14.112","3",NA,NA,NA,"","","","","","","",33,33,34,"22.425","34.359","49.253","3","4","5","5","Base upon equal odds.","7.744","7.744","81.809","1","53","1","4","2","$1.00","123",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Middle",581,531,0,"NA",34,33,33,1,2
"2019-09-25 11:47:08","2019-09-25 11:51:05","0","100","237","1","2019-09-25 11:51:05","R_2R3QOwFaifxr02c","","","","","anonymous","EN","3","1","1","2.939","7.762","9.245","3",NA,NA,NA,"","","","","Off","On","Off",33.33,33.33,33.34,"8.171","32.274","40.674","6","5","9","5","there are 3 boxes","5.115","5.115","13.224","1","42","1","2","2","$1.00","213",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.33,"Middle",43,532,0,"NA",33.34,33.33,33.33,1,1
"2019-09-25 11:06:57","2019-09-25 11:16:00","0","67","543","0","2019-10-02 11:16:22","R_1M0ala5iYc9oa5d","","","","","anonymous","EN","3","1","1","6.303","17.632","30.504","4",NA,NA,NA,"","","","","","","",33.3,33.4,33.3,"43.61","155.93","163.537","9","5","5","5","","","","","","","","","3","$0.00","312",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.4,"",3,533,1,"incomplete survey",33.4,33.3,33.3,1,2
"2019-09-25 11:59:53","2019-09-25 12:02:18","0","100","145","1","2019-09-25 12:02:18","R_d6F9LFWbddLgRJn","","","","","anonymous","EN","3","1","1","2.276","6.443","7.547","3",NA,NA,NA,"","","","","","","",33.3,33.4,33.3,"4.908","21.089","26.751","10","6","6","6","Because each box has an equal chance of being the winning box. ","3.69","3.69","23.151","1","26","1","3","1","$1.00","132",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Left",33,534,0,"NA",33.4,33.3,33.3,1,2
"2019-09-25 11:22:54","2019-09-25 11:28:22","0","100","327","1","2019-09-25 11:28:22","R_3qaMFtsSjEqjxu2","","","","","anonymous","EN","3","1","1","8.625","26.92","30.445","3",20,30,50,"13.941","26.672","30.781","3","Off","Off","On",NA,NA,NA,"","","","","10","10","10","I think , I win in this box.","2.408","2.408","34.6","1","34","0","3","2","$0.00","312",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",50,"Middle",275,535,0,"NA",50,20,30,0,0
"2019-09-25 12:04:24","2019-09-25 12:07:36","0","100","192","1","2019-09-25 12:07:36","R_27a435IP8IOKHcs","","","","","anonymous","EN","3","1","1","2.584","6.487","7.268","3",33,33,34,"4.644","11.907","15.611","4","Off","Off","On",NA,NA,NA,"","","","","5","6","8","Because they all have at least 33 percent and there was 1 percent left over so that is why I put it on that box.","4.466","4.466","42.205","1","38","1","3","2","$0.00","132",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Middle",521,536,0,"NA",34,33,33,1,0
"2019-09-25 11:30:23","2019-09-25 11:33:04","0","100","160","1","2019-09-25 11:33:04","R_3NU50IuvVrdxnno","","","","","anonymous","EN","3","1","1","2.277","6.441","8.817","3",NA,NA,NA,"","","","","","","",33,33,34,"6.551","10.872","20.747","3","3","3","3","3 boxes divided between the 100% chance of winning is approximately 33%","2.499","2.499","29.122","1","37","0","4","1","$0.00","132",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",461,537,0,"NA",34,33,33,1,2
"2019-09-25 11:20:06","2019-09-25 11:23:47","0","100","221","1","2019-09-25 11:23:48","R_1CEgGq3P38NtEcl","","","","","anonymous","EN","3","1","1","4.434","10.897","11.821","3",33,34,33,"16.695","16.695","32.027","1","Off","On","Off",NA,NA,NA,"","","","","5","7","5","I liked the middle box the best so that was why I chose that one to have a 34% chance.","14.703","14.703","42.947","1","66","1","2","3","$0.00","123",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Right",285,538,0,"NA",34,33,33,1,0
"2019-09-25 11:55:23","2019-09-25 11:57:28","0","100","125","1","2019-09-25 11:57:28","R_ULUb0ALiMvQT9n3","","","","","anonymous","EN","3","1","1","2.111","5.271","5.969","3",NA,NA,NA,"","","","","","","",33,33,34,"6.522","6.522","13.168","1","6","6","6","Because there are 3 boxes, so the chances would be like 33.33%","3.7","3.7","19.07","1","45","1","2","1","$1.00","231",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Left",204,539,0,"NA",34,33,33,1,2
"2019-09-25 11:02:50","2019-09-25 11:09:29","0","100","399","1","2019-09-25 11:09:30","R_3nB0j7lJUqAW2kH","","","","","anonymous","EN","3","1","1","3.11","6.12","7.476","3",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"9.273","42.663","45.739","7","5","5","5","This box has an equal chance with the other boxes of being selected. The 1 percent difference is just because it is the box that I selected.","6.34","33.669","53.601","3","32","1","4","1","$0.00","213",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Left",597,540,0,"NA",34,33,33,1,1
"2019-09-25 11:28:39","2019-09-25 11:31:29","0","100","169","1","2019-09-25 11:31:29","R_Q4CNivdKsog7amt","","","","","anonymous","EN","3","1","1","3.656","9.245","10.251","3",33,34,33,"3.518","55.819","57.811","18","Off","On","Off",NA,NA,NA,"","","","","4","4","4","because i picked it","4.363","4.363","24.861","1","50","0","2","3","$0.00","132",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Right",549,541,0,"NA",34,33,33,1,0
"2019-09-25 12:08:51","2019-09-25 12:13:10","0","100","258","1","2019-09-25 12:13:11","R_24tIt4IZHs2hiAN","","","","","anonymous","EN","3","1","1","2.566","4.594","7.13","3",NA,NA,NA,"","","","","Off","Off","On",33.3,33.3,33.4,"10.863","18.786","34.172","3","3","4","3","There is a one winning box out of three.  1/3 = 33.3333333.  ","6.573","6.573","92.441","1","32","0","4","1","$0.00","132",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.4,"Left",380,542,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:52:02","2019-09-25 11:54:23","0","100","140","1","2019-09-25 11:54:23","R_5cdk6wlgYrbF7lD","","","","","anonymous","EN","3","1","1","2.045","3.661","4.687","3",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"3.63","19.825","21.657","8","3","3","3","it is really 33.3 repeating but the input wouldn't accept decimals. It is a random 1 in 3 chance.","1.352","1.352","26.34","1","28","0","2","3","$0.00","312",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Right",108,543,0,"NA",34,33,33,1,1
"2019-09-25 11:33:10","2019-09-25 11:34:46","0","100","95","1","2019-09-25 11:34:46","R_2rJvRYuDwIfHwl0","","","","","anonymous","EN","3","1","1","2.233","5.973","7.048","3",33,33,34,"5.585","12.229","13.594","5","Off","On","Off",NA,NA,NA,"","","","","5","6","4","They all have an equal chance","2.757","3.643","11.004","4","34","0","3","1","$0.00","213",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",120,544,0,"NA",34,33,33,1,0
"2019-09-25 11:59:23","2019-09-25 12:05:00","0","100","337","1","2019-09-25 12:05:01","R_bd46pQdJTXEHAEp","","","","","anonymous","EN","3","1","1","4.001","9.714","13.12","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"12.143","24.365","30.862","4","5","7","5","Law of averages. If the given chance of three is indicated, then each box has a 33% chance of being selected.","7.056","7.056","76.082","1","57","0","2","3","$0.00","123",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",434,545,0,"NA",34,33,33,1,1
"2019-09-25 11:48:30","2019-09-25 11:52:35","0","100","244","1","2019-09-25 11:52:36","R_1P6GK9WdtilrgKS","","","","","anonymous","EN","3","1","1","3.182","6.798","8.009","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"12.022","17.766","19.358","4","3","1","1","There are three boxes, so it is a 1 in 3 chance it will be picked.","5.044","25.516","27.261","2","47","0","5","3","$0.00","123",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",86,546,0,"NA",34,33,33,1,1
"2019-09-25 12:11:09","2019-09-25 12:14:39","0","100","210","1","2019-09-25 12:14:40","R_1jy7rGTsY2mi5Jg","","","","","anonymous","EN","3","1","1","2.635","6.371","7.175","3",NA,NA,NA,"","","","","Off","On","Off",33.3,33.4,33.3,"13.391","31.161","35.788","8","3","3","3","Each has a third of a chance but I had to pick a place to put the extra .1 since your thing wanted it to add to 100 so...why not pick the one I did? Easier than choosing another one.","1.232","69.342","77.991","5","33","1","4","1","$0.00","231",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.4,"Left",222,547,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:49:26","2019-09-25 11:51:52","0","100","146","1","2019-09-25 11:51:53","R_6feFjcjEAUkzBM5","","","","","anonymous","EN","3","1","1","2.49","5.767","7.673","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"4.746","13.964","17.54","5","3","3","3","The box has a one in three chance of being selected.","5.183","5.183","23.26","1","46","1","5","1","$0.00","213",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",252,548,0,"NA",34,33,33,1,1
"2019-09-25 12:12:25","2019-09-25 12:15:53","0","100","208","1","2019-09-25 12:15:53","R_p5i1h8hHDig4YiR","","","","","anonymous","EN","3","1","1","2.263","4.827","5.677","3",NA,NA,NA,"","","","","On","Off","Off",33.4,33.3,33.3,"6.254","6.254","22.761","1","3","3","3","The rules stated that each box has an equal chance of winning. So 100 divided by three is 33.3ish.","7.518","80.493","110.429","3","33","1","4","2","$0.00","231",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.4,"Middle",361,549,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 11:07:00","2019-09-25 11:11:39","0","100","278","1","2019-09-25 11:11:40","R_3fJlv6EdqpTkrAg","","","","","anonymous","EN","3","1","1","2.363","5.051","5.964","3",33,34,33,"7.215","13.991","16.595","3","","","",NA,NA,NA,"","","","","4","4","4","The selection process seems to be random (I don't recall any specifics about the selection algorithm), and so I have a 1 in 3 chance of this box being selected as winner.","3.054","26.406","57.25","2","39","0","2","2","$0.00","231",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33,"Middle",74,550,0,"NA",34,33,33,1,0
"2019-09-25 11:07:29","2019-09-25 11:09:48","0","100","138","1","2019-09-25 11:09:48","R_VPF15YZvGtMdG37","","","","","anonymous","EN","3","1","1","1.864","11.832","12.559","3",33,33,34,"18.627","22.803","29.21","3","","","",NA,NA,NA,"","","","","3","1","1","I put an even percentage for each box as each box has an equal chance of being chosen or being the winner.","4.721","4.721","26.016","1","34","1","4","1","$0.00","132",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",206,551,0,"NA",34,33,33,1,0
"2019-09-25 11:13:44","2019-09-25 11:16:46","0","100","182","1","2019-09-25 11:16:46","R_2bJzgHj1mcEydbm","","","","","anonymous","EN","3","1","1","2.514","8.034","8.903","7",33,34,33,"6.308","39.276","40.631","21","Off","On","Off",NA,NA,NA,"","","","","4","2","3","Just rounded up on the middle box but all the boxes have a 33.3 repeating chance of winning if its all equal. ","3.242","3.432","24.579","2","28","0","3","3","$0.00","132",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Right",119,552,0,"NA",34,33,33,1,0
"2019-09-25 11:49:32","2019-09-25 11:52:22","0","100","169","1","2019-09-25 11:52:22","R_3HAHVpiztVcHiUJ","","","","","anonymous","EN","3","1","1","2.372","6.039","7.397","4",NA,NA,NA,"","","","","Off","Off","On",33,33,34,"5.236","18.401","27.26","4","4","6","6","i used my knowledge of probability learned in high school","4.51","28.598","29.245","2","27","0","3","1","$0.00","132",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",412,553,0,"NA",34,33,33,1,1
"2019-09-25 11:25:06","2019-09-25 11:27:12","0","100","125","1","2019-09-25 11:27:12","R_3NWcQgJIQw0KgPS","","","","","anonymous","EN","3","1","1","1.765","4.22","5.168","3",30,40,30,"6.485","30.913","31.678","6","","","",NA,NA,NA,"","","","","5","3","2","My gut feeling.","2.971","2.971","9.51","1","24","0","3","2","$1.00","312",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",40,"Middle",183,554,0,"NA",40,30,30,0,0
"2019-09-25 11:09:21","2019-09-25 11:13:44","0","100","263","1","2019-09-25 11:13:45","R_33eSgNUtIePY7XI","","","","","anonymous","EN","3","1","1","2.449","4.743","5.737","3",33,33,34,"5.432","117.258","122.477","23","","","",NA,NA,NA,"","","","","5","5","6","I think that they all had an equal chance of winning so it actually would have been 33.33%","1.173","1.173","28.818","1","26","1","4","1","$0.00","123",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",261,555,0,"NA",34,33,33,1,0
"2019-09-25 11:54:30","2019-09-25 11:57:25","0","100","174","1","2019-09-25 11:57:25","R_3F266Ihyk6pTunt","","","","","anonymous","EN","3","1","1","2.442","6.077","7.534","3",33.4,33.3,33.3,"4.661","36.691","37.908","14","On","Off","Off",NA,NA,NA,"","","","","4","4","4","It's one box of three. Math dictates that each has an equal chance!","5.148","28.276","32.889","2","27","0","2","3","$0.00","231",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.4,"Right",409,556,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:00:35","2019-09-25 11:04:58","0","100","263","1","2019-09-25 11:04:59","R_22lzQVvJnV0B8Z6","","","","","anonymous","EN","3","1","1","2.167","5.19","6.201","3",NA,NA,NA,"","","","","On","Off","Off",33,33,34,"12.56","18.233","27.103","4","3","2","1","Three boxes split evenly is approximately 33.333%","6.101","96.557","101.016","3","39","0","2","3","$0.00","312",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Right",566,557,0,"NA",34,33,33,1,1
"2019-09-25 12:05:52","2019-09-25 12:08:03","0","100","130","1","2019-09-25 12:08:03","R_337hNPexGz8cUqh","","","","","anonymous","EN","3","1","1","2.706","4.142","4.88","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"8.488","15.383","15.63","3","3","4","5","There is just no concrete way to determine what box will win","0.685","0.685","17.51","1","26","1","2","1","$0.00","312",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",467,558,0,"NA",34,33,33,1,1
"2019-09-25 11:31:57","2019-09-25 11:36:39","0","100","281","1","2019-09-25 11:36:39","R_Au0pmQ4gAdFlAzf","","","","","anonymous","EN","3","1","1","2.548","5.548","6.427","3",NA,NA,NA,"","","","","","","",33.3,33.4,33.3,"80.439","95.203","97.593","7","3","4","4","With there being three boxes, I just assumed that there's at least a 33.3% chance.","3.668","3.668","85.293","1","23","1","2","2","$0.00","312",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Middle",355,559,0,"NA",33.4,33.3,33.3,1,2
"2019-09-25 11:00:13","2019-09-25 11:02:37","0","100","144","1","2019-09-25 11:02:37","R_ezY1Cr2NRXWRG1z","","","","","anonymous","EN","3","1","1","3.159","7.174","8.161","3",NA,NA,NA,"","","","","","","",33,33,34,"7.282","31.427","34.089","4","7","7","7","there is an equal chance for each box option to be the winning box","3.654","3.654","17.659","1","32","1","4","3","$0.00","321",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Right",370,560,0,"NA",34,33,33,1,2
"2019-09-25 12:05:39","2019-09-25 12:07:48","0","100","128","1","2019-09-25 12:07:48","R_suu26ufKLvXveLL","","","","","anonymous","EN","3","1","1","2.744","5.14","5.854","3",33,34,33,"2.212","13.541","18.07","8","","","",NA,NA,NA,"","","","","4","4","4","It is 1/3 of the overall choices. If all are equal then this is mathematically the answer.","3.687","4.351","22.987","3","36","0","4","1","$1.00","123",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Left",289,561,0,"NA",34,33,33,1,0
"2019-09-25 11:03:12","2019-09-25 11:06:11","0","100","179","1","2019-09-25 11:06:12","R_2ah87wSBrnNFsci","","","","","anonymous","EN","3","1","1","2.471","7.766","9.394","3",NA,NA,NA,"","","","","Off","On","Off",30,40,30,"27.108","47.133","49.519","6","6","7","6","I believe that having 40% of a chance is better and zero chance of success. ","3.064","3.064","33.947","1","25","1","4","2","$1.00","213",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",40,"Middle",397,562,0,"NA",40,30,30,0,1
